chunk_id,article_id,title,date,thematic_category,chunk_index,section_path,primary_topic,topics,methodology_concepts,broad_observation_dimensions,exclusive_evidence_methods,non_ws_chars,overlap_non_ws_chars,prev_chunk_id,next_chunk_id,article_md,content_sha256
102-s011,102,盈虚之有时,2014-07-07,房地产、城市化与消费,11,三、房地产市场与投资 > （一）房地产市场回顾,房地产与城市化,房地产与城市化;产能库存与工业周期;贸易与全球经济;通胀与价格;企业盈利与资产负债表;产业升级与制造业;信用债务与金融风险;财政与地方政府,国际与历史对标,国内国际与资本流动;主体资产负债表,时序与领先滞后;多市场一致性,468,202,102-s010,102-s012,02_markdown_articles/102_2014-07-07_盈虚之有时.md,1fc800adde966f3380f9f91f124c94b7a862add5d9d32c6160ed2356612ad39d
102-s012,102,盈虚之有时,2014-07-07,房地产、城市化与消费,12,三、房地产市场与投资 > （二）房地产去泡沫、去库存已经开始,房地产与城市化,房地产与城市化;产能库存与工业周期;贸易与全球经济;通胀与价格;企业盈利与资产负债表;产业升级与制造业;信用债务与金融风险;财政与地方政府,国际与历史对标,国内国际与资本流动;主体资产负债表,时序与领先滞后;多市场一致性,1045,216,102-s011,102-s013,02_markdown_articles/102_2014-07-07_盈虚之有时.md,6fed2632b929d9c5cc3f7b57230b90a39d0d929f734e249e57fcb6f7c2f5d242
102-s013,102,盈虚之有时,2014-07-07,房地产、城市化与消费,13,三、房地产市场与投资 > （二）房地产去泡沫、去库存已经开始,房地产与城市化,房地产与城市化;产能库存与工业周期;贸易与全球经济;通胀与价格;企业盈利与资产负债表;产业升级与制造业;信用债务与金融风险;财政与地方政府,国际与历史对标,国内国际与资本流动;主体资产负债表,时序与领先滞后;多市场一致性,479,207,102-s012,102-s014,02_markdown_articles/102_2014-07-07_盈虚之有时.md,7870261b6ceba7a7dd38ed587f4c8de5a4918eecff9ca8145f4889c2835d17f8
102-s014,102,盈虚之有时,2014-07-07,房地产、城市化与消费,14,三、房地产市场与投资 > （三）关于未来房地产市场的几个估计,房地产与城市化,房地产与城市化;产能库存与工业周期;贸易与全球经济;通胀与价格;企业盈利与资产负债表;产业升级与制造业;信用债务与金融风险;财政与地方政府,国际与历史对标,国内国际与资本流动;主体资产负债表,时序与领先滞后;多市场一致性,916,204,102-s013,102-s015,02_markdown_articles/102_2014-07-07_盈虚之有时.md,a47d106c79f0b3f159509348a281bbccd0604146c64685543179260bd84b5c29
102-s015,102,盈虚之有时,2014-07-07,房地产、城市化与消费,15,三、房地产市场与投资 > （三）关于未来房地产市场的几个估计,房地产与城市化,房地产与城市化;产能库存与工业周期;贸易与全球经济;通胀与价格;企业盈利与资产负债表;产业升级与制造业;信用债务与金融风险;财政与地方政府,国际与历史对标,国内国际与资本流动;主体资产负债表,时序与领先滞后;多市场一致性,781,203,102-s014,102-s016,02_markdown_articles/102_2014-07-07_盈虚之有时.md,77f8346dd4187204c33a3f013499dcd6fe4d60234d7b8d92ad864c3e60eb9262
102-s016,102,盈虚之有时,2014-07-07,房地产、城市化与消费,16,四、总结,房地产与城市化,房地产与城市化;产能库存与工业周期;贸易与全球经济;通胀与价格;企业盈利与资产负债表;产业升级与制造业;信用债务与金融风险;财政与地方政府,国际与历史对标,国内国际与资本流动;主体资产负债表,时序与领先滞后;多市场一致性,512,212,102-s015,,02_markdown_articles/102_2014-07-07_盈虚之有时.md,a5a3e0dda7486a936e39500930cca7173713de6e3f384b2b36d6f8e56672bc5a
103-s001,103,房地产市场向何处去？,2014-07-24,房地产、城市化与消费,1,内容提要,房地产与城市化,房地产与城市化;产能库存与工业周期;企业盈利与资产负债表;信用债务与金融风险,可证伪假说,主体资产负债表,时序与领先滞后,261,0,,103-s002,02_markdown_articles/103_2014-07-24_房地产市场向何处去.md,7e78624ae0bef06679387008621d0802444d413d21532d9be153a342d4b81d4a
103-s002,103,房地产市场向何处去？,2014-07-24,房地产、城市化与消费,2,内容提要,房地产与城市化,房地产与城市化;产能库存与工业周期;企业盈利与资产负债表;信用债务与金融风险,可证伪假说,主体资产负债表,时序与领先滞后,315,204,103-s001,103-s003,02_markdown_articles/103_2014-07-24_房地产市场向何处去.md,c83bad876822ed5bab5e81bf80f3eaf356f0df883cdc184e860865e99f29cc55
103-s003,103,房地产市场向何处去？,2014-07-24,房地产、城市化与消费,3,内容提要 > （一）房地产市场回顾,房地产与城市化,房地产与城市化;产能库存与工业周期;企业盈利与资产负债表;信用债务与金融风险,可证伪假说,主体资产负债表,时序与领先滞后,539,207,103-s002,103-s004,02_markdown_articles/103_2014-07-24_房地产市场向何处去.md,b911c907d9e01f2e08641cd4b4ea6d424acc52f0f814a00f93f641c80ee37011
103-s004,103,房地产市场向何处去？,2014-07-24,房地产、城市化与消费,4,内容提要 > （二）房地产去泡沫、去库存已经开始,房地产与城市化,房地产与城市化;产能库存与工业周期;企业盈利与资产负债表;信用债务与金融风险,可证伪假说,主体资产负债表,时序与领先滞后,949,211,103-s003,103-s005,02_markdown_articles/103_2014-07-24_房地产市场向何处去.md,d79c63475cdd1192388880855949ac52383b639a8e47871207337fa6cb688b18
103-s005,103,房地产市场向何处去？,2014-07-24,房地产、城市化与消费,5,内容提要 > （二）房地产去泡沫、去库存已经开始,房地产与城市化,房地产与城市化;产能库存与工业周期;企业盈利与资产负债表;信用债务与金融风险,可证伪假说,主体资产负债表,时序与领先滞后,480,205,103-s004,103-s006,02_markdown_articles/103_2014-07-24_房地产市场向何处去.md,cc8fefbd5b54d687b1e25c9defd934d81548a1b6a3a4ef033fa23979593524dc
103-s006,103,房地产市场向何处去？,2014-07-24,房地产、城市化与消费,6,内容提要 > （三）关于未来房地产市场的几个估计,房地产与城市化,房地产与城市化;产能库存与工业周期;企业盈利与资产负债表;信用债务与金融风险,可证伪假说,主体资产负债表,时序与领先滞后,946,206,103-s005,103-s007,02_markdown_articles/103_2014-07-24_房地产市场向何处去.md,b3963a746b297d1a437df5f6d80d09752162c6ea9918de7afa59695438d5282c
103-s007,103,房地产市场向何处去？,2014-07-24,房地产、城市化与消费,7,内容提要 > （三）关于未来房地产市场的几个估计,房地产与城市化,房地产与城市化;产能库存与工业周期;企业盈利与资产负债表;信用债务与金融风险,可证伪假说,主体资产负债表,时序与领先滞后,666,206,103-s006,103-s008,02_markdown_articles/103_2014-07-24_房地产市场向何处去.md,f4d4f0917f0ad95a393bd7cbcdcc513eb46c86d3bfb81f06dad7358c81537106
103-s008,103,房地产市场向何处去？,2014-07-24,房地产、城市化与消费,8,内容提要 > （四）总结,房地产与城市化,房地产与城市化;产能库存与工业周期;企业盈利与资产负债表;信用债务与金融风险,可证伪假说,主体资产负债表,时序与领先滞后,361,212,103-s007,,02_markdown_articles/103_2014-07-24_房地产市场向何处去.md,bf50217aabe3d55e17d03e3db0ef2cef893811a5d976d9dad60015a0e12aacf0
104-s001,104,守望春华,2016-12-27,房地产、城市化与消费,1,内容提要,房地产与城市化,房地产与城市化;企业盈利与资产负债表;产能库存与工业周期;信用债务与金融风险;通胀与价格;增长与总需求;消费收入与就业;财政与地方政府,国际与历史对标;资产负债表分析;广谱横断面观察;竞争性假说;可证伪假说,地区与城市横断面;主体资产负债表;收入年龄与家庭分组;国内国际与资本流动,横断面梯度;时序与领先滞后;会计与存量流量约束;多市场一致性,342,0,,104-s002,02_markdown_articles/104_2016-12-27_守望春华.md,4cba54dfec0395eafa49fa219010ef0197faee32054001ea9191be1c746929b5
104-s002,104,守望春华,2016-12-27,房地产、城市化与消费,2,内容提要,房地产与城市化,房地产与城市化;企业盈利与资产负债表;产能库存与工业周期;信用债务与金融风险;通胀与价格;增长与总需求;消费收入与就业;财政与地方政府,国际与历史对标;资产负债表分析;广谱横断面观察;竞争性假说;可证伪假说,地区与城市横断面;主体资产负债表;收入年龄与家庭分组;国内国际与资本流动,横断面梯度;时序与领先滞后;会计与存量流量约束;多市场一致性,906,199,104-s001,104-s003,02_markdown_articles/104_2016-12-27_守望春华.md,d7c11e93439d5bcdb7e843171eb2555fc5238366aa8f13982a22bfff4a0b4cdc
104-s003,104,守望春华,2016-12-27,房地产、城市化与消费,3,目录,房地产与城市化,房地产与城市化;企业盈利与资产负债表;产能库存与工业周期;信用债务与金融风险;通胀与价格;增长与总需求;消费收入与就业;财政与地方政府,国际与历史对标;资产负债表分析;广谱横断面观察;竞争性假说;可证伪假说,地区与城市横断面;主体资产负债表;收入年龄与家庭分组;国内国际与资本流动,横断面梯度;时序与领先滞后;会计与存量流量约束;多市场一致性,409,211,104-s002,104-s004,02_markdown_articles/104_2016-12-27_守望春华.md,1425391635a02c58afb5bcc2348f7cf452df3dbbbcf9aa650e7a3251f141e9e7
104-s004,104,守望春华,2016-12-27,房地产、城市化与消费,4,一、房地产市场,房地产与城市化,房地产与城市化;企业盈利与资产负债表;产能库存与工业周期;信用债务与金融风险;通胀与价格;增长与总需求;消费收入与就业;财政与地方政府,国际与历史对标;资产负债表分析;广谱横断面观察;竞争性假说;可证伪假说,地区与城市横断面;主体资产负债表;收入年龄与家庭分组;国内国际与资本流动,横断面梯度;时序与领先滞后;会计与存量流量约束;多市场一致性,365,197,104-s003,104-s005,02_markdown_articles/104_2016-12-27_守望春华.md,ab35648f9414be605e669adcb2b78b934ded3c658a73c7e96543dac6dc21ba36
104-s005,104,守望春华,2016-12-27,房地产、城市化与消费,5,一、房地产市场 > （一）房地产需求从哪里来？,房地产与城市化,房地产与城市化;企业盈利与资产负债表;产能库存与工业周期;信用债务与金融风险;通胀与价格;增长与总需求;消费收入与就业;财政与地方政府,国际与历史对标;资产负债表分析;广谱横断面观察;竞争性假说;可证伪假说,地区与城市横断面;主体资产负债表;收入年龄与家庭分组;国内国际与资本流动,横断面梯度;时序与领先滞后;会计与存量流量约束;多市场一致性,967,209,104-s004,104-s006,02_markdown_articles/104_2016-12-27_守望春华.md,642c56ba7b276fbab7e45ea528887cecc5e7054460c787b626e7b2719d03ccdf
104-s006,104,守望春华,2016-12-27,房地产、城市化与消费,6,一、房地产市场 > （一）房地产需求从哪里来？,房地产与城市化,房地产与城市化;企业盈利与资产负债表;产能库存与工业周期;信用债务与金融风险;通胀与价格;增长与总需求;消费收入与就业;财政与地方政府,国际与历史对标;资产负债表分析;广谱横断面观察;竞争性假说;可证伪假说,地区与城市横断面;主体资产负债表;收入年龄与家庭分组;国内国际与资本流动,横断面梯度;时序与领先滞后;会计与存量流量约束;多市场一致性,969,210,104-s005,104-s007,02_markdown_articles/104_2016-12-27_守望春华.md,70c42ada6794ec62a06868284f2b25b76fce55725257780a4aa8390094b462fd
104-s007,104,守望春华,2016-12-27,房地产、城市化与消费,7,一、房地产市场 > （一）房地产需求从哪里来？,房地产与城市化,房地产与城市化;企业盈利与资产负债表;产能库存与工业周期;信用债务与金融风险;通胀与价格;增长与总需求;消费收入与就业;财政与地方政府,国际与历史对标;资产负债表分析;广谱横断面观察;竞争性假说;可证伪假说,地区与城市横断面;主体资产负债表;收入年龄与家庭分组;国内国际与资本流动,横断面梯度;时序与领先滞后;会计与存量流量约束;多市场一致性,999,196,104-s006,104-s008,02_markdown_articles/104_2016-12-27_守望春华.md,73ee821ec51e931160f193083b70a36f72bbd23e68aefea11649ac2752f8fc19
104-s008,104,守望春华,2016-12-27,房地产、城市化与消费,8,一、房地产市场 > （一）房地产需求从哪里来？,房地产与城市化,房地产与城市化;企业盈利与资产负债表;产能库存与工业周期;信用债务与金融风险;通胀与价格;增长与总需求;消费收入与就业;财政与地方政府,国际与历史对标;资产负债表分析;广谱横断面观察;竞争性假说;可证伪假说,地区与城市横断面;主体资产负债表;收入年龄与家庭分组;国内国际与资本流动,横断面梯度;时序与领先滞后;会计与存量流量约束;多市场一致性,692,213,104-s007,104-s009,02_markdown_articles/104_2016-12-27_守望春华.md,0265e01a025f86ff418ac43e0f52bc531ae03c6a1fb7c91c685413b21abb625d
